"","site_id","date","filename","species","begin_clock_time_hms","nauticalDawn","sunrise","peak_freq","vert_strat","relative_onset_times","scientific_name","common_name","ebird_residuals","foraging_habit","territoriality","mass","trophic_niche","season"
"5111","HP37P2B",2020-12-19,"20201219_061000.WAV","MWTH",06:10:25,05:45:43,2020-12-19 06:34:58,1968.75,8,24.7,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.185941569594437,"GRD","Weakly territorial",117,"Aquatic predator","winter"
"5112","STIN02U",2020-12-02,"20201202_061000.WAV","VFNU",06:10:25,05:37:42,2020-12-02 06:26:26,5812.5,4,32.7166666666667,"Sitta frontalis","Velvet-fronted Nuthatch",-0.208269971485303,"MID","Weakly territorial",16.5,"Invertivore","winter"
"5113","VAR410U",2020-12-01,"20201201_061000.WAV","CBSU",06:10:25,05:37:19,2020-12-01 06:26:00,4781.25,6,33.1,"Leptocoma minima","Crimson-backed Sunbird",-0.275952445388988,"CAN","Weakly territorial",4.9,"Nectarivore","winter"
"5114","HP4008U",2020-12-14,"20201214_061000.WAV","IBRO",06:10:26,05:43:16,2020-12-14 06:32:26,5625,3,27.1666666666667,"Larvivora brunnea","Indian Blue Robin",-0.127181874235415,"UND","Non-territorial",17.5,"Invertivore","winter"
"5115","PANMP3B",2020-12-16,"20201216_061000.WAV","IWEY",06:10:26,05:44:32,2020-12-16 06:33:43,4687.5,6,25.9,"Zosterops palpebrosus","Indian White-eye",-0.195169684868773,"MID","Weakly territorial",8.6,"Omnivore","winter"
"5116","VAR310U",2020-12-01,"20201201_061000.WAV","ISBA",06:10:26,05:37:20,2020-12-01 06:26:01,937.5,3,33.1,"Pomatorhinus horsfieldii","Indian Scimitar-Babbler",-0.137206404543351,"UND","Highly territorial",43,"Invertivore","winter"
"5117","HP4008U",2020-12-14,"20201214_061000.WAV","WCBA",06:10:27,05:43:16,2020-12-14 06:32:26,1500,3,27.1833333333333,"Psilopogon viridis","White-cheeked Barbet",0.0745659242111165,"CAN","Weakly territorial",80.5,"Frugivore","winter"
"5118","UPMAP6B",2020-12-08,"20201208_061000.WAV","NIFP",06:10:27,05:40:42,2020-12-08 06:29:42,9093.75,6,29.75,"Dicaeum concolor","Nilgiri Flowerpecker",-0.206762406124997,"CAN","Non-territorial",6.2,"Omnivore","winter"
"5119","OLV208R",2020-12-01,"20201201_061000.WAV","CBSU",06:10:28,05:37:16,2020-12-01 06:25:57,6656.25,7,33.2,"Leptocoma minima","Crimson-backed Sunbird",-0.275952445388988,"CAN","Weakly territorial",4.9,"Nectarivore","winter"
"5120","HP37P1B",2020-12-13,"20201213_061000.WAV","YBBU",06:10:31,05:42:46,2020-12-13 06:31:55,2718.75,7,27.75,"Iole indica","Yellow-browed Bulbul",0.107121686439749,"MID","Weakly territorial",30.6,"Omnivore","winter"
"5121","INME03R",2020-12-11,"20201211_061000.WAV","GRFL",06:10:32,05:41:58,2020-12-11 06:31:03,2531.25,7,28.5666666666667,"Chrysocolaptes guttacristatus","Greater Flameback",-0.0911206801501304,"CAN","Highly territorial",166,"Invertivore","winter"
"5122","IPTO04U",2020-12-15,"20201215_061000.WAV","RWBU",06:10:32,05:43:44,2020-12-15 06:32:55,2343.75,4,26.8,"Pycnonotus jocosus","Red-whiskered Bulbul",-0.0354682937927485,"MID","Weakly territorial",29.5,"Omnivore","winter"
"5123","IPTO06R",2020-12-12,"20201212_061000.WAV","GRCO",06:10:32,05:42:15,2020-12-12 06:31:22,375,5,28.2833333333333,"Centropus sinensis","Greater Coucal",0.202040385452947,"UND","Highly territorial",280.7,"Vertivore","winter"
"5124","UPMAP3B",2020-12-10,"20201210_061000.WAV","GRTD",06:10:32,05:41:40,2020-12-10 06:30:43,2156.25,7,28.8666666666667,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.126821091981418,"CAN","Highly territorial",85.8,"Invertivore","winter"
"5125","OLCAP2B",2020-12-12,"20201212_061000.WAV","COFL",06:10:33,05:42:22,2020-12-12 06:31:29,5250,7,28.1833333333333,"Dinopium javanense","Common Flameback",-0.306842830851166,"MID","Highly territorial",72.8,"Invertivore","winter"
"5126","HP37P4B",2020-12-13,"20201213_061000.WAV","LBLW",06:10:34,05:42:47,2020-12-13 06:31:56,3656.25,7,27.7833333333333,"Phylloscopus magnirostris","Large-billed Leaf Warbler",-0.194778649834609,"UND","Weakly territorial",11.6,"Invertivore","winter"
"5127","IPTO04U",2020-12-12,"20201212_061000.WAV","GRCO",06:10:35,05:42:16,2020-12-12 06:31:23,375,4,28.3166666666667,"Centropus sinensis","Greater Coucal",0.202040385452947,"UND","Highly territorial",280.7,"Vertivore","winter"
"5128","IPTO06U",2020-12-12,"20201212_061000.WAV","GRCO",06:10:35,05:42:15,2020-12-12 06:31:22,375,3,28.3333333333333,"Centropus sinensis","Greater Coucal",0.202040385452947,"UND","Highly territorial",280.7,"Vertivore","winter"
"5129","OLCAP2B",2020-12-12,"20201212_061000.WAV","STWO",06:10:35,05:42:22,2020-12-12 06:31:29,3843.75,7,28.2166666666667,"Picus xanthopygaeus","Streak-throated Woodpecker",-0.117386165628064,"MID","Weakly territorial",99.7,"Invertivore","winter"
"5130","PANMP1B",2020-12-11,"20201211_061000.WAV","WBBF",06:10:35,05:42:04,2020-12-11 06:31:09,8812.5,5,28.5166666666667,"Cyornis pallidipes","White-bellied Blue Flycatcher",0.127786668799846,"UND","Weakly territorial",19,"Invertivore","winter"
"5131","PANMP1B",2020-12-11,"20201211_061000.WAV","PTBA",06:10:35,05:42:04,2020-12-11 06:31:09,2531.25,5,28.5166666666667,"Pellorneum ruficeps","Puff-throated Babbler",0.0901612947069309,"GRD","Highly territorial",26,"Invertivore","winter"
"5132","UPMAP1B",2020-12-11,"20201211_061000.WAV","WCBA",06:10:35,05:42:08,2020-12-11 06:31:14,1125,6,28.45,"Psilopogon viridis","White-cheeked Barbet",0.0745659242111165,"CAN","Weakly territorial",80.5,"Frugivore","winter"
"5133","VAR210R",2020-12-01,"20201201_061000.WAV","CBSU",06:10:35,05:37:18,2020-12-01 06:25:59,4687.5,7,33.2833333333333,"Leptocoma minima","Crimson-backed Sunbird",-0.275952445388988,"CAN","Weakly territorial",4.9,"Nectarivore","winter"
"5134","PANMP1B",2020-12-11,"20201211_061000.WAV","IBRO",06:10:36,05:42:04,2020-12-11 06:31:09,5906.25,5,28.5333333333333,"Larvivora brunnea","Indian Blue Robin",-0.127181874235415,"UND","Non-territorial",17.5,"Invertivore","winter"
"5135","VAR410U",2020-12-06,"20201206_061000.WAV","INPI",06:10:37,05:39:38,2020-12-06 06:28:33,1968.75,6,30.9833333333333,"Pitta brachyura","Indian Pitta",0.225576116147232,"GRD","Weakly territorial",55.5,"Invertivore","winter"
"5136","HP4008U",2020-12-14,"20201214_061000.WAV","NIFP",06:10:38,05:43:16,2020-12-14 06:32:26,6937.5,3,27.3666666666667,"Dicaeum concolor","Nilgiri Flowerpecker",-0.206762406124997,"CAN","Non-territorial",6.2,"Omnivore","winter"
"5137","IPTO04U",2020-12-13,"20201213_061000.WAV","WCBA",06:10:38,05:42:45,2020-12-13 06:31:54,1125,4,27.8833333333333,"Psilopogon viridis","White-cheeked Barbet",0.0745659242111165,"CAN","Weakly territorial",80.5,"Frugivore","winter"
"5138","SEL107U",2020-12-04,"20201204_061000.WAV","WCBA",06:10:39,05:38:38,2020-12-04 06:27:27,1218.75,5,32.0166666666667,"Psilopogon viridis","White-cheeked Barbet",0.0745659242111165,"CAN","Weakly territorial",80.5,"Frugivore","winter"
"5139","HP36P4B",2020-12-13,"20201213_061000.WAV","BBFL",06:10:40,05:42:45,2020-12-13 06:31:54,8343.75,8,27.9166666666667,"Muscicapa muttui","Brown-breasted Flycatcher",0.161241317363324,"UND","Weakly territorial",12,"Invertivore","winter"
"5140","IPTO04U",2020-12-13,"20201213_061000.WAV","STBU",06:10:40,05:42:45,2020-12-13 06:31:54,2343.75,4,27.9166666666667,"Hypsipetes ganeesa","Square-tailed Bulbul",-0.0457137112381185,"CAN","Weakly territorial",51.8,"Frugivore","winter"
"5141","HP36P4B",2020-12-16,"20201216_061000.WAV","IWEY",06:10:41,05:44:14,2020-12-16 06:33:26,3750,8,26.45,"Zosterops palpebrosus","Indian White-eye",-0.195169684868773,"MID","Weakly territorial",8.6,"Omnivore","winter"
"5142","IPTO06U",2020-12-12,"20201212_061000.WAV","GRFL",06:10:46,05:42:15,2020-12-12 06:31:22,3375,3,28.5166666666667,"Chrysocolaptes guttacristatus","Greater Flameback",-0.0911206801501304,"CAN","Highly territorial",166,"Invertivore","winter"
"5143","UPMAP6B",2020-12-02,"20201202_061000.WAV","ISBA",06:10:46,05:37:54,2020-12-02 06:26:37,937.5,6,32.8666666666667,"Pomatorhinus horsfieldii","Indian Scimitar-Babbler",-0.137206404543351,"UND","Highly territorial",43,"Invertivore","winter"
"5144","SEL107U",2020-12-04,"20201204_061000.WAV","YBBU",06:10:47,05:38:38,2020-12-04 06:27:27,2531.25,5,32.15,"Iole indica","Yellow-browed Bulbul",0.107121686439749,"MID","Weakly territorial",30.6,"Omnivore","winter"
"5145","SEL107U",2020-12-07,"20201207_061000.WAV","YBBU",06:10:47,05:40:02,2020-12-07 06:28:59,2531.25,5,30.75,"Iole indica","Yellow-browed Bulbul",0.107121686439749,"MID","Weakly territorial",30.6,"Omnivore","winter"
"5146","SEL207R",2020-12-04,"20201204_061000.WAV","IWEY",06:10:47,05:38:38,2020-12-04 06:27:28,3843.75,4,32.15,"Zosterops palpebrosus","Indian White-eye",-0.195169684868773,"MID","Weakly territorial",8.6,"Omnivore","winter"
"5147","THEN10U",2020-12-01,"20201201_061000.WAV","ISBA",06:10:47,05:37:15,2020-12-01 06:25:56,937.5,5,33.5333333333333,"Pomatorhinus horsfieldii","Indian Scimitar-Babbler",-0.137206404543351,"UND","Highly territorial",43,"Invertivore","winter"
"5148","UPMAP6B",2020-12-08,"20201208_061000.WAV","OHTH",06:10:47,05:40:42,2020-12-08 06:29:42,3187.5,6,30.0833333333333,"Geokichla citrina","Orange-headed Thrush",0.11323128969935,"GRD","Weakly territorial",53.3,"Omnivore","winter"
"5149","INOA03R",2020-12-14,"20201214_061000.WAV","ISBA",06:10:48,05:43:27,2020-12-14 06:32:37,937.5,5,27.35,"Pomatorhinus horsfieldii","Indian Scimitar-Babbler",-0.137206404543351,"UND","Highly territorial",43,"Invertivore","winter"
"5150","SEL207R",2020-12-08,"20201208_061000.WAV","RWBU",06:10:48,05:40:32,2020-12-08 06:29:31,2812.5,4,30.2666666666667,"Pycnonotus jocosus","Red-whiskered Bulbul",-0.0354682937927485,"MID","Weakly territorial",29.5,"Omnivore","winter"
"5151","IPTO04R",2020-12-14,"20201214_061000.WAV","WCBA",06:10:49,05:43:14,2020-12-14 06:32:24,1125,3,27.5833333333333,"Psilopogon viridis","White-cheeked Barbet",0.0745659242111165,"CAN","Weakly territorial",80.5,"Frugivore","winter"
"5152","HP36P4B",2020-12-13,"20201213_061000.WAV","PTBA",06:10:50,05:42:45,2020-12-13 06:31:54,2812.5,8,28.0833333333333,"Pellorneum ruficeps","Puff-throated Babbler",0.0901612947069309,"GRD","Highly territorial",26,"Invertivore","winter"
"5153","INME03R",2020-12-17,"20201217_061000.WAV","GRTD",06:10:50,05:44:54,2020-12-17 06:34:07,1875,7,25.9333333333333,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.126821091981418,"CAN","Highly territorial",85.8,"Invertivore","winter"
"5154","PANMP1B",2020-12-11,"20201211_061000.WAV","NIFP",06:10:50,05:42:04,2020-12-11 06:31:09,7312.5,5,28.7666666666667,"Dicaeum concolor","Nilgiri Flowerpecker",-0.206762406124997,"CAN","Non-territorial",6.2,"Omnivore","winter"
"5155","IPTO06U",2020-12-14,"20201214_061000.WAV","WCBA",06:10:51,05:43:14,2020-12-14 06:32:24,1218.75,3,27.6166666666667,"Psilopogon viridis","White-cheeked Barbet",0.0745659242111165,"CAN","Weakly territorial",80.5,"Frugivore","winter"
"5156","STIN02U",2020-12-04,"20201204_061000.WAV","WCBA",06:10:51,05:38:37,2020-12-04 06:27:26,1312.5,4,32.2333333333333,"Psilopogon viridis","White-cheeked Barbet",0.0745659242111165,"CAN","Weakly territorial",80.5,"Frugivore","winter"
"5157","INOA03R",2020-12-17,"20201217_061000.WAV","OHTH",06:10:52,05:44:55,2020-12-17 06:34:08,3187.5,5,25.95,"Geokichla citrina","Orange-headed Thrush",0.11323128969935,"GRD","Weakly territorial",53.3,"Omnivore","winter"
"5158","IPTO06R",2020-12-14,"20201214_061000.WAV","WCBA",06:10:52,05:43:14,2020-12-14 06:32:24,1218.75,5,27.6333333333333,"Psilopogon viridis","White-cheeked Barbet",0.0745659242111165,"CAN","Weakly territorial",80.5,"Frugivore","winter"
"5159","UPMAP6B",2020-12-02,"20201202_061000.WAV","CBSU",06:10:52,05:37:54,2020-12-02 06:26:37,6937.5,6,32.9666666666667,"Leptocoma minima","Crimson-backed Sunbird",-0.275952445388988,"CAN","Weakly territorial",4.9,"Nectarivore","winter"
"5160","HP4008U",2020-12-14,"20201214_061000.WAV","WBBF",06:10:53,05:43:16,2020-12-14 06:32:26,4125,3,27.6166666666667,"Cyornis pallidipes","White-bellied Blue Flycatcher",0.127786668799846,"UND","Weakly territorial",19,"Invertivore","winter"
"5161","IPTO04R",2020-12-12,"20201212_061000.WAV","GRCO",06:10:53,05:42:15,2020-12-12 06:31:22,375,3,28.6333333333333,"Centropus sinensis","Greater Coucal",0.202040385452947,"UND","Highly territorial",280.7,"Vertivore","winter"
"5162","VAR210R",2020-12-06,"20201206_061000.WAV","GRTD",06:10:53,05:39:36,2020-12-06 06:28:31,2343.75,7,31.2833333333333,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.126821091981418,"CAN","Highly territorial",85.8,"Invertivore","winter"
"5163","INBS04R",2020-12-14,"20201214_061000.WAV","ISBA",06:10:55,05:43:27,2020-12-14 06:32:37,937.5,6,27.4666666666667,"Pomatorhinus horsfieldii","Indian Scimitar-Babbler",-0.137206404543351,"UND","Highly territorial",43,"Invertivore","winter"
"5164","HP4008U",2020-12-14,"20201214_061000.WAV","BRWA",06:10:56,05:43:16,2020-12-14 06:32:26,3093.75,3,27.6666666666667,"Acrocephalus dumetorum","Blyth's Reed Warbler",-0.0431102377052444,"UND","Weakly territorial",11.2,"Invertivore","winter"
"5165","UPMAP6B",2020-12-05,"20201205_061000.WAV","WCBA",06:10:56,05:39:17,2020-12-05 06:28:09,1125,6,31.65,"Psilopogon viridis","White-cheeked Barbet",0.0745659242111165,"CAN","Weakly territorial",80.5,"Frugivore","winter"
"5166","INBS04R",2020-12-14,"20201214_061000.WAV","SHMY",06:10:57,05:43:27,2020-12-14 06:32:37,2437.5,6,27.5,"Gracula indica","Southern Hill Myna",-0.0602970432454826,"CAN","Non-territorial",192,"Frugivore","winter"
"5167","SEL207R",2020-12-08,"20201208_061000.WAV","BBFL",06:10:58,05:40:32,2020-12-08 06:29:31,8062.5,4,30.4333333333333,"Muscicapa muttui","Brown-breasted Flycatcher",0.161241317363324,"UND","Weakly territorial",12,"Invertivore","winter"
"5168","IPTO06U",2020-12-12,"20201212_061000.WAV","ISBA",06:11:00,05:42:15,2020-12-12 06:31:22,937.5,3,28.75,"Pomatorhinus horsfieldii","Indian Scimitar-Babbler",-0.137206404543351,"UND","Highly territorial",43,"Invertivore","winter"
"5169","PANMP2B",2020-12-11,"20201211_061000.WAV","WCBA",06:11:00,05:42:05,2020-12-11 06:31:10,1125,6,28.9166666666667,"Psilopogon viridis","White-cheeked Barbet",0.0745659242111165,"CAN","Weakly territorial",80.5,"Frugivore","winter"
"5170","VAR210R",2020-12-01,"20201201_061000.WAV","IBRO",06:11:00,05:37:18,2020-12-01 06:25:59,7125,7,33.7,"Larvivora brunnea","Indian Blue Robin",-0.127181874235415,"UND","Non-territorial",17.5,"Invertivore","winter"
"5171","IPTO04R",2020-12-17,"20201217_061000.WAV","MWTH",06:11:01,05:44:42,2020-12-17 06:33:55,1312.5,3,26.3166666666667,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.185941569594437,"GRD","Weakly territorial",117,"Aquatic predator","winter"
"5172","OLCAP2B",2020-12-12,"20201212_061000.WAV","GRFL",06:11:01,05:42:22,2020-12-12 06:31:29,4218.75,7,28.65,"Chrysocolaptes guttacristatus","Greater Flameback",-0.0911206801501304,"CAN","Highly territorial",166,"Invertivore","winter"
"5173","VAR410R",2020-12-01,"20201201_061000.WAV","MABA",06:11:01,05:37:19,2020-12-01 06:26:00,656.25,5,33.7,"Psilopogon malabaricus","Malabar Barbet",-0.247582268185197,"CAN","Weakly territorial",37.6,"Frugivore","winter"
"5174","INME03U",2020-12-14,"20201214_061000.WAV","ASDR",06:11:02,05:43:28,2020-12-14 06:32:37,4125,6,27.5666666666667,"Dicrurus leucophaeus","Ashy Drongo",0.188423297727862,"CAN","Highly territorial",37.6,"Invertivore","winter"
"5175","VAR410R",2020-12-01,"20201201_061000.WAV","BRWA",06:11:02,05:37:19,2020-12-01 06:26:00,5718.75,5,33.7166666666667,"Acrocephalus dumetorum","Blyth's Reed Warbler",-0.0431102377052444,"UND","Weakly territorial",11.2,"Invertivore","winter"
"5176","HP37P1B",2020-12-15,"20201215_061000.WAV","WCBA",06:11:05,05:43:45,2020-12-15 06:32:57,1125,7,27.3333333333333,"Psilopogon viridis","White-cheeked Barbet",0.0745659242111165,"CAN","Weakly territorial",80.5,"Frugivore","winter"
"5177","INBS04U",2020-12-15,"20201215_061000.WAV","RWBU",06:11:06,05:43:57,2020-12-15 06:33:08,3093.75,4,27.15,"Pycnonotus jocosus","Red-whiskered Bulbul",-0.0354682937927485,"MID","Weakly territorial",29.5,"Omnivore","winter"
"5178","OLV110R",2020-12-02,"20201202_061000.WAV","PTBA",06:11:06,05:37:43,2020-12-02 06:26:27,2531.25,8,33.3833333333333,"Pellorneum ruficeps","Puff-throated Babbler",0.0901612947069309,"GRD","Highly territorial",26,"Invertivore","winter"
"5179","PANMP1B",2020-12-11,"20201211_061000.WAV","ABFL",06:11:06,05:42:04,2020-12-11 06:31:09,5625,5,29.0333333333333,"Muscicapa dauurica","Asian Brown Flycatcher",0.269123318766445,"MID","Weakly territorial",9.8,"Invertivore","winter"
"5180","SEL107R",2020-12-04,"20201204_061000.WAV","YBBU",06:11:06,05:38:37,2020-12-04 06:27:27,3468.75,5,32.4833333333333,"Iole indica","Yellow-browed Bulbul",0.107121686439749,"MID","Weakly territorial",30.6,"Omnivore","winter"
"5181","HP4008R",2020-12-13,"20201213_061000.WAV","BCFU",06:11:07,05:42:46,2020-12-13 06:31:54,2906.25,5,28.35,"Alcippe poioicephala","Brown-cheeked Fulvetta",-0.0355518522218901,"MID","Highly territorial",20.7,"Invertivore","winter"
"5182","SEL107R",2020-12-08,"20201208_061000.WAV","STBU",06:11:07,05:40:31,2020-12-08 06:29:30,3093.75,5,30.6,"Hypsipetes ganeesa","Square-tailed Bulbul",-0.0457137112381185,"CAN","Weakly territorial",51.8,"Frugivore","winter"
"5183","HP37P2B",2020-12-13,"20201213_061000.WAV","NIFP",06:11:08,05:42:46,2020-12-13 06:31:55,7875,8,28.3666666666667,"Dicaeum concolor","Nilgiri Flowerpecker",-0.206762406124997,"CAN","Non-territorial",6.2,"Omnivore","winter"
"5184","IPTO06U",2020-12-12,"20201212_061000.WAV","BRWA",06:11:08,05:42:15,2020-12-12 06:31:22,7875,3,28.8833333333333,"Acrocephalus dumetorum","Blyth's Reed Warbler",-0.0431102377052444,"UND","Weakly territorial",11.2,"Invertivore","winter"
"5185","STIN02U",2020-12-08,"20201208_061000.WAV","ISBA",06:11:09,05:40:31,2020-12-08 06:29:30,1031.25,4,30.6333333333333,"Pomatorhinus horsfieldii","Indian Scimitar-Babbler",-0.137206404543351,"UND","Highly territorial",43,"Invertivore","winter"
"5186","HP36P1B",2020-12-15,"20201215_061000.WAV","WCBA",06:11:09,05:43:43,2020-12-15 06:32:55,1218.75,8,27.4333333333333,"Psilopogon viridis","White-cheeked Barbet",0.0745659242111165,"CAN","Weakly territorial",80.5,"Frugivore","winter"
"5187","HP37P2B",2020-12-15,"20201215_061000.WAV","WCBA",06:11:10,05:43:45,2020-12-15 06:32:57,1125,8,27.4166666666667,"Psilopogon viridis","White-cheeked Barbet",0.0745659242111165,"CAN","Weakly territorial",80.5,"Frugivore","winter"
"5188","THEN10U",2020-12-01,"20201201_061000.WAV","PTBA",06:11:10,05:37:15,2020-12-01 06:25:56,2531.25,5,33.9166666666667,"Pellorneum ruficeps","Puff-throated Babbler",0.0901612947069309,"GRD","Highly territorial",26,"Invertivore","winter"
"5189","IPTO06U",2020-12-12,"20201212_061000.WAV","IWEY",06:11:11,05:42:15,2020-12-12 06:31:22,3468.75,3,28.9333333333333,"Zosterops palpebrosus","Indian White-eye",-0.195169684868773,"MID","Weakly territorial",8.6,"Omnivore","winter"
"5190","PANMP3B",2020-12-14,"20201214_061000.WAV","BCFU",06:11:11,05:43:33,2020-12-14 06:32:42,2250,6,27.6333333333333,"Alcippe poioicephala","Brown-cheeked Fulvetta",-0.0355518522218901,"MID","Highly territorial",20.7,"Invertivore","winter"
"5191","UPMAP1B",2020-12-06,"20201206_061000.WAV","SHMY",06:11:12,05:39:44,2020-12-06 06:28:39,3468.75,6,31.4666666666667,"Gracula indica","Southern Hill Myna",-0.0602970432454826,"CAN","Non-territorial",192,"Frugivore","winter"
"5192","IPTO06R",2020-12-14,"20201214_061000.WAV","GRJU",06:11:14,05:43:14,2020-12-14 06:32:24,1218.75,5,28,"Gallus sonneratii","Gray Junglefowl",-0.227564125346617,"GRD","Weakly territorial",840.8,"Omnivore","winter"
"5193","PANMP1B",2020-12-11,"20201211_061000.WAV","STBU",06:11:14,05:42:04,2020-12-11 06:31:09,3281.25,5,29.1666666666667,"Hypsipetes ganeesa","Square-tailed Bulbul",-0.0457137112381185,"CAN","Weakly territorial",51.8,"Frugivore","winter"
"5194","INME03R",2020-12-17,"20201217_061000.WAV","INPI",06:11:15,05:44:54,2020-12-17 06:34:07,2812.5,7,26.35,"Pitta brachyura","Indian Pitta",0.225576116147232,"GRD","Weakly territorial",55.5,"Invertivore","winter"
"5195","IPTO04R",2020-12-14,"20201214_061000.WAV","GRJU",06:11:15,05:43:14,2020-12-14 06:32:24,1218.75,3,28.0166666666667,"Gallus sonneratii","Gray Junglefowl",-0.227564125346617,"GRD","Weakly territorial",840.8,"Omnivore","winter"
"5196","PANMP3B",2020-12-11,"20201211_061000.WAV","BNMO",06:11:15,05:42:04,2020-12-11 06:31:09,3937.5,6,29.1833333333333,"Hypothymis azurea","Black-naped Monarch",0.0998052336804932,"MID","Weakly territorial",11.1,"Invertivore","winter"
"5197","SEL207U",2020-12-05,"20201205_061000.WAV","WCBA",06:11:15,05:39:06,2020-12-05 06:27:58,1031.25,5,32.15,"Psilopogon viridis","White-cheeked Barbet",0.0745659242111165,"CAN","Weakly territorial",80.5,"Frugivore","winter"
"5198","HP4008U",2020-12-16,"20201216_061000.WAV","BCFU",06:11:16,05:44:15,2020-12-16 06:33:27,2906.25,3,27.0166666666667,"Alcippe poioicephala","Brown-cheeked Fulvetta",-0.0355518522218901,"MID","Highly territorial",20.7,"Invertivore","winter"
